Date/Time,Latitude,Longitude
25-05-2017T10:40,57.169982,5.300789
25-05-2017T10:45,57.182942000000004,5.288989
25-05-2017T10:50,57.196068999999994,5.277474
25-05-2017T10:55,57.209012,5.265322
25-05-2017T11:00,57.221644,5.254296
25-05-2017T11:05,57.233456000000004,5.243775
25-05-2017T11:10,57.237954,5.242694
25-05-2017T11:15,57.236920999999995,5.243156
25-05-2017T11:20,57.23582,5.244172
25-05-2017T11:25,57.234898,5.245808
25-05-2017T11:30,57.234026,5.248031
25-05-2017T11:35,57.233211,5.250655999999999
25-05-2017T11:40,57.232046999999994,5.251966
25-05-2017T11:45,57.231010999999995,5.2533389999999995
25-05-2017T11:50,57.2349,5.252954
25-05-2017T11:55,57.245635,5.245208
25-05-2017T12:00,57.258210999999996,5.235415
25-05-2017T12:05,57.270938,5.225504
25-05-2017T12:10,57.283621999999994,5.215699
25-05-2017T12:15,57.295902000000005,5.203907
25-05-2017T12:20,57.308161,5.191492
25-05-2017T12:25,57.32023,5.178577
25-05-2017T12:30,57.3326,5.165908
25-05-2017T12:35,57.345164000000004,5.152903
25-05-2017T12:40,57.35746999999999,5.138562
25-05-2017T12:45,57.369977,5.1242980000000005
25-05-2017T12:50,57.382321999999995,5.109801999999999
25-05-2017T12:55,57.394701,5.095194
25-05-2017T13:00,57.40702099999999,5.080424
25-05-2017T13:05,57.41978100000001,5.066944
25-05-2017T13:10,57.433111,5.054889
25-05-2017T13:15,57.446575,5.042941000000001
25-05-2017T13:20,57.460141,5.031576
25-05-2017T13:25,57.473864,5.020894
25-05-2017T13:30,57.487492,5.009868
25-05-2017T13:35,57.500804,4.997418
25-05-2017T13:40,57.514292000000005,4.98535
25-05-2017T13:45,57.52771800000001,4.97276
25-05-2017T13:50,57.541278000000005,4.960495
25-05-2017T13:55,57.554765,4.948109
25-05-2017T14:00,57.568171,4.935708
25-05-2017T14:05,57.581467,4.9229970000000005
25-05-2017T14:10,57.594952,4.910933999999999
25-05-2017T14:15,57.608481000000005,4.898707
25-05-2017T14:20,57.621922,4.885842
25-05-2017T14:25,57.635532999999995,4.873302
25-05-2017T14:30,57.649278,4.860851
25-05-2017T14:35,57.663008,4.847954
25-05-2017T14:40,57.676868000000006,4.8350480000000005
25-05-2017T14:45,57.690746,4.822179
25-05-2017T14:50,57.704739000000004,4.8094269999999995
25-05-2017T14:55,57.718553,4.796451
25-05-2017T15:00,57.732352,4.783384
25-05-2017T15:05,57.746316,4.770787
25-05-2017T15:10,57.76019300000001,4.757897
25-05-2017T15:15,57.773949,4.745196
25-05-2017T15:20,57.78775,4.732245
25-05-2017T15:25,57.801705000000005,4.719569
25-05-2017T15:30,57.815608,4.706517
25-05-2017T15:35,57.829325,4.693778
25-05-2017T15:40,57.842877,4.6808510000000005
25-05-2017T15:45,57.85663100000001,4.668594000000001
25-05-2017T15:50,57.870157999999996,4.655905000000001
25-05-2017T15:55,57.883603,4.644003
25-05-2017T16:00,57.89699,4.632396
25-05-2017T16:05,57.910472,4.6209370000000005
